Sales_Order_Document,Sales_Organization,Article,Size_Grid_Value,Requested_Delivery_Date,Sales_Order_Qty
3337787034410,417600,G85D5D1,410,05-07-2021,2
3337787034420,417600,G85D5D1,420,05-07-2021,2
3337787034430,417600,G85D5D1,430,05-07-2021,28
3337787034440,417600,G85D5D1,440,05-07-2021,2
3337787034460,417600,G85D5D1,460,05-07-2021,10
3337787034490,417600,G85D5D1,490,05-07-2021,5
3337787037340,417600,G85D5D1,340,01-06-2021,5
3337787037400,417600,G85D5D1,400,01-06-2021,25
3337787037430,417600,G85D5D1,430,01-06-2021,40
3337787037460,417600,G85D5D1,460,01-06-2021,20
3337787037470,417600,G85D5D1,470,01-06-2021,5
3337787037490,417600,G85D5D1,490,01-06-2021,10
3337790361720,417600,F503035,720,09-08-2021,1
3337791558720,417600,F503035,720,13-07-2021,1
3337811151540,417600,F503035,540,16-08-2021,92
3337811151560,417600,F503035,560,16-08-2021,215
3337811151580,417600,F503035,580,16-08-2021,282
3337811151600,417600,F503035,600,16-08-2021,244
3337811151620,417600,F503035,620,16-08-2021,226
3337811151640,417600,F503035,640,16-08-2021,202
3337811151660,417600,F503035,660,16-08-2021,157
3337811151680,417600,F503035,680,16-08-2021,76
3337811151700,417600,F503035,700,16-08-2021,4
3337811151720,417600,F503035,720,16-08-2021,2
3337816107720,417600,F503035,720,16-07-2021,2
3337853613580,417600,F503035,580,09-08-2021,1
3337853613600,417600,F503035,600,09-08-2021,1
3337853613620,417600,F503035,620,09-08-2021,1
3337853613640,417600,F503035,640,16-08-2021,1
3337853613660,417600,F503035,660,16-08-2021,1
3337853613680,417600,F503035,680,16-08-2021,1
3337853613700,417600,F503035,700,16-08-2021,1
3337871232620,417600,F503035,620,09-08-2021,1
3337871232640,417600,F503035,640,16-08-2021,1
3337875138560,417600,F503035,560,13-07-2021,1
3337875138580,417600,F503035,580,13-07-2021,1
3337875138600,417600,F503035,600,13-07-2021,1
3337875138620,417600,F503035,620,13-07-2021,1
3337875138640,417600,F503035,640,13-07-2021,1
3337875138660,417600,F503035,660,13-07-2021,1
3337875138680,417600,F503035,680,13-07-2021,1
3337877157620,417600,F503035,620,13-07-2021,1
3337888305600,417600,F503035,600,16-08-2021,4
3337888305620,417600,F503035,620,16-08-2021,4
3337888305640,417600,F503035,640,16-08-2021,4
3337888305660,417600,F503035,660,16-08-2021,4
3337888305680,417600,F503035,680,16-08-2021,4
3337888305700,417600,F503035,700,16-08-2021,4
3337898949660,417600,F503035,660,15-07-2021,1
3337902747640,417600,F503035,640,09-08-2021,2
3337902747660,417600,F503035,660,02-08-2021,2
3337904772600,417600,F503035,600,19-07-2021,1
3337904772620,417600,F503035,620,19-07-2021,1
3337904772640,417600,F503035,640,09-08-2021,1
3337904772660,417600,F503035,660,19-07-2021,1
3337904772680,417600,F503035,680,19-07-2021,1
3337904772700,417600,F503035,700,09-08-2021,1
3337905963660,417600,F503035,660,19-07-2021,2
3337905963700,417600,F503035,700,19-07-2021,1
3337908435660,417600,F503035,660,02-08-2021,6
3337910820560,417600,F503035,560,19-07-2021,50
3337910820580,417600,F503035,580,02-08-2021,50
3337910820640,417600,F503035,640,02-08-2021,50
3337910820660,417600,F503035,660,02-08-2021,50
3337910820680,417600,F503035,680,02-08-2021,50
33379108207001,417600,F503035,700,02-08-2021,11
33379108207002,417600,F503035,700,09-08-2021,39
3337921497700,417600,F503035,700,02-08-2021,1
3337940919560,417600,F503035,560,08-11-2021,1
3337940919580,417600,F503035,580,08-11-2021,3
3337940919600,417600,F503035,600,08-11-2021,3
3337940919620,417600,F503035,620,08-11-2021,3
3337940919640,417600,F503035,640,08-11-2021,3
3337940919660,417600,F503035,660,08-11-2021,3
3337940919680,417600,F503035,680,08-11-2021,2
3337940919700,417600,F503035,700,08-11-2021,1
3337940919720,417600,F503035,720,08-11-2021,1
3337942941680,417600,F503035,680,21-07-2021,2
3337942941700,417600,F503035,700,02-08-2021,1
3337949388680,417600,F503035,680,12-07-2021,1
3337954506540,417600,F503035,540,22-07-2021,1
3337954506560,417600,F503035,560,22-07-2021,1
3337954506580,417600,F503035,580,09-08-2021,1
3337954506600,417600,F503035,600,23-08-2021,1
3337954506620,417600,F503035,620,22-07-2021,1
3337954506640,417600,F503035,640,02-08-2021,1
3337954506660,417600,F503035,660,22-07-2021,1
3337954506680,417600,F503035,680,22-07-2021,1
3337956342600,417600,F503035,600,23-08-2021,4
3337956342620,417600,F503035,620,23-07-2021,4
3337956342640,417600,F503035,640,02-08-2021,4
3337956342660,417600,F503035,660,23-07-2021,4
3337956342680,417600,F503035,680,23-07-2021,4
3337956342700,417600,F503035,700,09-08-2021,4
3337959084620,417600,F503035,620,23-07-2021,1
3337959084660,417600,F503035,660,23-07-2021,1
3337959807540,417600,F503035,540,30-07-2021,3
3337959807560,417600,F503035,560,30-07-2021,2
3337959807580,417600,F503035,580,30-07-2021,2
3337959807600,417600,F503035,600,30-07-2021,3
3337959807640,417600,F503035,640,30-07-2021,4
3337959807680,417600,F503035,680,30-07-2021,1
3337959813580,417600,F503035,580,29-07-2021,7
3337959813640,417600,F503035,640,29-07-2021,12
3337962051620,417600,F503035,620,23-07-2021,2
3337962051640,417600,F503035,640,02-08-2021,2
3337962051660,417600,F503035,660,23-07-2021,2
3337962051680,417600,F503035,680,23-07-2021,2
3337962051700,417600,F503035,700,09-08-2021,1
3337973043580,417600,F503035,580,26-07-2021,1
3337973115680,417600,F503035,680,26-07-2021,1
3337976652660,417600,F503035,660,03-08-2021,1
3337980096660,417600,F503035,660,26-07-2021,1
3337984389620,417600,F503035,620,26-07-2021,30
3337986672680,417600,F503035,680,26-07-2021,1
3337990458680,417600,F503035,680,18-10-2021,2
3337995003600,417600,F503035,600,30-08-2021,4
3337995003640,417600,F503035,640,30-08-2021,4
3337995003660,417600,F503035,660,18-10-2021,4
3337995003680,417600,F503035,680,18-10-2021,4
3337995003700,417600,F503035,700,18-10-2021,4
3337995003720,417600,F503035,720,18-10-2021,3
3338053320580,417600,F503035,580,02-08-2021,2
3338053320620,417600,F503035,620,02-08-2021,1
3338053320680,417600,F503035,680,02-08-2021,1
3338055414680,417600,F503035,680,02-08-2021,1
3338059416720,417600,F503035,720,18-10-2021,1
3338076255620,417600,F503035,620,05-08-2021,1
3338117628640,417600,F503035,640,09-08-2021,1
3338119875680,417600,F503035,680,18-10-2021,1
3338119875700,417600,F503035,700,18-10-2021,1
3338121510580,417600,F503035,580,09-08-2021,1
3338131002640,417600,F503035,640,11-08-2021,1
3338131077600,417600,F503035,600,18-10-2021,1
3338169735580,417600,F503035,580,12-08-2021,1
3338182620600,417600,F503035,600,18-10-2021,2
3338182620620,417600,F503035,620,18-10-2021,4
3338182620640,417600,F503035,640,18-10-2021,6
3338182620660,417600,F503035,660,18-10-2021,6
3338182620680,417600,F503035,680,18-10-2021,4
3338182620700,417600,F503035,700,18-10-2021,3
3338182620720,417600,F503035,720,18-10-2021,1
3338183325580,417600,F503035,580,19-08-2021,1
3338183325640,417600,F503035,640,19-08-2021,10
3338183331560,417600,F503035,560,20-08-2021,1
3338183331580,417600,F503035,580,20-08-2021,1
3338183331600,417600,F503035,600,20-08-2021,1
3338183331620,417600,F503035,620,20-08-2021,2
3338183331640,417600,F503035,640,20-08-2021,2
3338190033620,417600,F503035,620,16-08-2021,3
3338190888540,417600,F503035,540,18-10-2021,1
3338190888560,417600,F503035,560,18-10-2021,1
3338190888580,417600,F503035,580,18-10-2021,2
3338190888600,417600,F503035,600,18-10-2021,2
3338190888620,417600,F503035,620,18-10-2021,1
3338190888660,417600,F503035,660,18-10-2021,1
3338190888680,417600,F503035,680,18-10-2021,1
3338203962620,417600,F503035,620,16-08-2021,18
3338222814680,417600,F503035,680,16-08-2021,1
3338225877600,417600,F503035,600,16-08-2021,2
3338225877640,417600,F503035,640,16-08-2021,2
3338225877660,417600,F503035,660,16-08-2021,4
3338225877680,417600,F503035,680,16-08-2021,1
3338225877700,417600,F503035,700,16-08-2021,1
3338225877720,417600,F503035,720,16-08-2021,1
3338226423660,417600,F503035,660,16-08-2021,1
3338228760540,417600,F503035,540,20-08-2021,4
3338228760560,417600,F503035,560,20-08-2021,6
3338228760580,417600,F503035,580,20-08-2021,5
3338228760600,417600,F503035,600,20-08-2021,5
3338228760620,417600,F503035,620,20-08-2021,4
3338228760640,417600,F503035,640,20-08-2021,6
3338228760660,417600,F503035,660,20-08-2021,6
3338228760680,417600,F503035,680,20-08-2021,6
3338228760700,417600,F503035,700,20-08-2021,4
3338228760720,417600,F503035,720,20-08-2021,1
3338243622540,417600,F503035,540,18-10-2021,15
3338243622560,417600,F503035,560,18-10-2021,15
3338243622580,417600,F503035,580,18-10-2021,15
3338243622600,417600,F503035,600,18-10-2021,15
3338243622620,417600,F503035,620,17-08-2021,15
3338243622640,417600,F503035,640,18-10-2021,15
3338243622660,417600,F503035,660,18-10-2021,15
3338243622680,417600,F503035,680,18-10-2021,15
3338243622700,417600,F503035,700,18-10-2021,10
3338245197540,417600,F503035,540,17-08-2021,1
3338288697640,417600,F503035,640,19-08-2021,2
3338288991660,417600,F503035,660,19-08-2021,1
3338289891600,417600,F503035,600,19-08-2021,1
3338289891620,417600,F503035,620,19-08-2021,1
3338289891640,417600,F503035,640,19-08-2021,1
3338289891660,417600,F503035,660,19-08-2021,1
3338289891680,417600,F503035,680,19-08-2021,1
3338289891700,417600,F503035,700,19-08-2021,1
3338299275560,417600,F503035,560,11-10-2021,15
3338299275600,417600,F503035,600,11-10-2021,15
3338299275640,417600,F503035,640,11-10-2021,20
3338299275660,417600,F503035,660,11-10-2021,10
3338299275680,417600,F503035,680,11-10-2021,10
3338299275700,417600,F503035,700,11-10-2021,10
3338302095540,417600,F503035,540,23-08-2021,1
3338316687560,417600,F503035,560,04-10-2021,1
3338345925540,417600,F503035,540,23-08-2021,1
3338345925700,417600,F503035,700,23-08-2021,4
3338345961720,417600,F503035,720,31-08-2021,1
3338354796540,417600,F503035,540,24-08-2021,1
3338354796700,417600,F503035,700,24-08-2021,4
3338363406660,417600,F503035,660,09-08-2021,1
3338363406700,417600,F503035,700,09-08-2021,1
3338380860540,417600,F503035,540,25-08-2021,1
3338380860700,417600,F503035,700,25-08-2021,4
3338383593600,417600,F503035,600,26-08-2021,1
3338389041600,417600,F503035,600,26-08-2021,2
3338389041680,417600,F503035,680,26-08-2021,2
3338397153560,417600,F503035,560,03-09-2021,1
3338397153580,417600,F503035,580,03-09-2021,1
3338397153600,417600,F503035,600,03-09-2021,1
3338397153620,417600,F503035,620,03-09-2021,4
3338397153640,417600,F503035,640,03-09-2021,1
3338417139540,417600,F503035,540,26-08-2021,1
3338417139700,417600,F503035,700,26-08-2021,4
3338417265560,417600,F503035,560,02-09-2021,4
3338417265580,417600,F503035,580,02-09-2021,2
3338417265620,417600,F503035,620,02-09-2021,5
3338417265640,417600,F503035,640,02-09-2021,7
3338417265660,417600,F503035,660,02-09-2021,4
3338428662540,417600,F503035,540,30-08-2021,1
3338428662700,417600,F503035,700,30-08-2021,4
3338466285560,417600,F503035,560,15-09-2021,25
3338466285580,417600,F503035,580,15-09-2021,45
3338466285600,417600,F503035,600,15-09-2021,40
3338466285620,417600,F503035,620,15-09-2021,60
3338466285640,417600,F503035,640,15-09-2021,60
3338466285660,417600,F503035,660,15-09-2021,40
3338466285680,417600,F503035,680,15-09-2021,40
3338466285700,417600,F503035,700,15-09-2021,25
3338466285720,417600,F503035,720,15-09-2021,15
3338473518540,417600,F503035,540,30-08-2021,1
3338473518700,417600,F503035,700,30-08-2021,4
3338485659540,417600,F503035,540,31-08-2021,1
3338485659700,417600,F503035,700,31-08-2021,4
3338507286540,417600,F503035,540,01-09-2021,1
3338507286700,417600,F503035,700,01-09-2021,4
3338516010580,417600,F503035,580,02-09-2021,1
3338521458600,417600,F503035,600,10-09-2021,2
3338529039540,417600,F503035,540,06-09-2021,1
3338529039700,417600,F503035,700,06-09-2021,4
3338560248660,417600,F503035,660,14-09-2021,1
3338563443600,417600,F503035,600,13-09-2021,1
3338563443660,417600,F503035,660,13-09-2021,1
3338566419540,417600,F503035,540,06-09-2021,1
3338566419700,417600,F503035,700,06-09-2021,4
3338575995540,417600,F503035,540,07-09-2021,1
3338575995700,417600,F503035,700,07-09-2021,4
3338587227540,417600,F503035,540,08-09-2021,1
3338587227700,417600,F503035,700,08-09-2021,4
3338595036720,417600,F503035,720,17-09-2021,1
3338596404540,417600,F503035,540,09-09-2021,1
3338596404700,417600,F503035,700,09-09-2021,3
3338613576540,417600,F503035,540,13-09-2021,1
3338613576700,417600,F503035,700,13-09-2021,3
3338642811540,417600,F503035,540,13-09-2021,1
3338642811700,417600,F503035,700,13-09-2021,3
3338648154620,417600,F503035,620,13-09-2021,1
3338663424540,417600,F503035,540,14-09-2021,1
3338663424700,417600,F503035,700,14-09-2021,3
3338699598700,417600,F503035,700,16-09-2021,3
3338712375400,417600,G85D5D1,400,20-09-2021,1
3338712375460,417600,G85D5D1,460,20-09-2021,1
3338720613680,417600,F503035,680,21-09-2021,1
3338721552580,417600,F503035,580,21-09-2021,1
3338721552700,417600,F503035,700,21-09-2021,3
3338776755680,417600,F503035,680,24-09-2021,1
3338787684580,417600,F503035,580,27-09-2021,1
3338787684700,417600,F503035,700,27-09-2021,2
3338818824560,417600,F503035,560,30-09-2021,1
3338818824640,417600,F503035,640,30-09-2021,1
3338818824660,417600,F503035,660,30-09-2021,1
3338818824680,417600,F503035,680,30-09-2021,1
3338822235600,417600,F503035,600,30-09-2021,1
3338825241660,417600,F503035,660,14-09-2021,1
3338825241700,417600,F503035,700,14-09-2021,1
3338830563580,417600,F503035,580,29-09-2021,1
3338830563700,417600,F503035,700,29-09-2021,2
3338849955640,417600,F503035,640,04-10-2021,1
3338857368560,417600,F503035,560,11-10-2021,1
3338857368580,417600,F503035,580,11-10-2021,1
3338857368600,417600,F503035,600,11-10-2021,1
3338857368620,417600,F503035,620,11-10-2021,1
3338857368640,417600,F503035,640,11-10-2021,1
3338857881580,417600,F503035,580,04-10-2021,1
3338857881700,417600,F503035,700,04-10-2021,2
3338866452560,417600,F503035,560,11-10-2021,2
3338866452580,417600,F503035,580,11-10-2021,3
3338866452600,417600,F503035,600,11-10-2021,3
3338866452620,417600,F503035,620,11-10-2021,1
3338866452640,417600,F503035,640,11-10-2021,7
3338866452660,417600,F503035,660,11-10-2021,4
3338868201580,417600,F503035,580,05-10-2021,1
3338868201700,417600,F503035,700,05-10-2021,2
3338894085620,417600,F503035,620,08-10-2021,1
3338904111640,417600,F503035,640,11-10-2021,1
3338924589720,417600,F503035,720,18-10-2021,9
3338926977720,417600,F503035,720,11-10-2021,6
3338941638620,417600,F503035,620,13-10-2021,2
3338941638680,417600,F503035,680,13-10-2021,2
3338948325600,417600,F503035,600,14-10-2021,1
3338959437580,417600,F503035,580,14-10-2021,1
3338959437700,417600,F503035,700,14-10-2021,2
3338995587600,417600,F503035,600,12-10-2021,1
3338995587620,417600,F503035,620,12-10-2021,1
3338995587660,417600,F503035,660,12-10-2021,1
3338995587680,417600,F503035,680,12-10-2021,1
3338995587700,417600,F503035,700,12-10-2021,1
3338998107640,417600,F503035,640,18-10-2021,1
3339026862580,417600,F503035,580,19-10-2021,1
3339026862700,417600,F503035,700,19-10-2021,2
3339058890580,417600,F503035,580,27-10-2021,1
3339058890600,417600,F503035,600,27-10-2021,1
3339058890620,417600,F503035,620,27-10-2021,1
3339058890640,417600,F503035,640,27-10-2021,1
3339060036620,417600,F503035,620,27-10-2021,1
3339062004640,417600,F503035,640,21-10-2021,1
3339062004700,417600,F503035,700,21-10-2021,2
3339087675640,417600,F503035,640,25-10-2021,1
3339094962660,417600,F503035,660,01-11-2021,1
3339094989580,417600,F503035,580,26-10-2021,1
3339101364580,417600,F503035,580,26-10-2021,2
3339101364640,417600,F503035,640,26-10-2021,1
3339112341580,417600,F503035,580,27-10-2021,1
3339112341640,417600,F503035,640,27-10-2021,1
3339112458580,417600,F503035,580,27-10-2021,1
3339114675540,417600,F503035,540,28-10-2021,4
3339114675560,417600,F503035,560,28-10-2021,6
3339114675580,417600,F503035,580,28-10-2021,6
3339114675600,417600,F503035,600,28-10-2021,6
3339114675620,417600,F503035,620,28-10-2021,4
3339114675640,417600,F503035,640,28-10-2021,6
3339114675660,417600,F503035,660,28-10-2021,6
3339114675680,417600,F503035,680,28-10-2021,6
3339114675700,417600,F503035,700,28-10-2021,4
3339114675720,417600,F503035,720,28-10-2021,1
3339133044720,417600,F503035,720,28-10-2021,15
3339183189640,417600,F503035,640,28-10-2021,1
3339189534580,417600,F503035,580,28-10-2021,2
3339204804640,417600,F503035,640,01-11-2021,1
3339236358640,417600,F503035,640,02-11-2021,1
3339239766700,417600,F503035,700,08-11-2021,2
3339272577540,417600,F503035,540,10-11-2021,1
3339287547560,417600,F503035,560,15-11-2021,2
3339330321560,417600,F503035,560,15-11-2021,2
3339330321580,417600,F503035,580,15-11-2021,1
3339330321600,417600,F503035,600,15-11-2021,2
3339350763580,417600,F503035,580,17-11-2021,2
3339350763600,417600,F503035,600,17-11-2021,6
3339350763640,417600,F503035,640,17-11-2021,6
3339350763660,417600,F503035,660,17-11-2021,4
3339350763720,417600,F503035,720,17-11-2021,4
3339351042580,417600,F503035,580,17-11-2021,2
3339351042640,417600,F503035,640,17-11-2021,1
3339359439720,417600,F503035,720,18-11-2021,1
3339384987640,417600,F503035,640,22-11-2021,1
3339413559580,417600,F503035,580,22-11-2021,1
3339413559600,417600,F503035,600,22-11-2021,1
3339413559720,417600,F503035,720,22-11-2021,1
3339418689580,417600,F503035,580,22-11-2021,5
3339418689600,417600,F503035,600,22-11-2021,6
3339418689620,417600,F503035,620,22-11-2021,10
3339418689640,417600,F503035,640,22-11-2021,10
3339418689660,417600,F503035,660,22-11-2021,10
3339418689680,417600,F503035,680,22-11-2021,5
3339418689700,417600,F503035,700,22-11-2021,4
3339418695580,417600,F503035,580,22-11-2021,5
3339418695600,417600,F503035,600,22-11-2021,6
3339418695620,417600,F503035,620,22-11-2021,10
3339418695640,417600,F503035,640,22-11-2021,10
3339418695660,417600,F503035,660,22-11-2021,10
3339418695680,417600,F503035,680,22-11-2021,5
3339418695700,417600,F503035,700,22-11-2021,4
3339440691640,417600,F503035,640,22-11-2021,1
3339481236660,417600,F503035,660,25-11-2021,1
3339528207640,417600,F503035,640,24-11-2021,1
3339553374600,417600,F503035,600,25-11-2021,1
3339553374620,417600,F503035,620,25-11-2021,1
3339553374640,417600,F503035,640,25-11-2021,1
3339553374660,417600,F503035,660,25-11-2021,1
3339553374680,417600,F503035,680,25-11-2021,1
3339553374700,417600,F503035,700,25-11-2021,1
3339579102640,417600,F503035,640,29-11-2021,1
3339595293580,417600,F503035,580,30-11-2021,1
3339601143640,417600,F503035,640,30-11-2021,1
121663941500,417600,G11T1T6,500,01-10-2021,14
121663941520,417600,G11T1T6,520,01-10-2021,20
121663941540,417600,G11T1T6,540,01-10-2021,20
121663941560,417600,G11T1T6,560,01-10-2021,22
121663941570,417600,G11T1T6,570,01-10-2021,20
,
,
,
,
,
,
