Delivery_Note_Header,Sales_Order_Document,Sales_Organization,Actual_Delivery_Date,Delivery_Qty
2620171879,3337973043580,417600,26-07-2021,1
5947326087,3337973115680,417600,26-07-2021,1
8421184856,3337976652660,417600,03-08-2021,1
4695222275,3337980096660,417600,26-07-2021,1
2957861791,3337984389620,417600,26-07-2021,30
5925946149,3337986672680,417600,26-07-2021,1
5715023937,3337990458680,417600,18-10-2021,2
4449106083,3337995003600,417600,30-08-2021,4
5913213488,3337995003640,417600,30-08-2021,4
6443486665,3337995003660,417600,18-10-2021,4
2158406136,3337995003680,417600,18-10-2021,4
1998642619,3337995003700,417600,18-10-2021,4
4629366993,3337995003720,417600,18-10-2021,3
8072849868,3338053320580,417600,02-08-2021,2
1757002581,3338053320620,417600,02-08-2021,1
7274355007,3338053320680,417600,02-08-2021,1
4623359873,3338055414680,417600,02-08-2021,1
7296282628,3338059416720,417600,18-10-2021,1
8329605744,3338076255620,417600,05-08-2021,1
9105603096,3338117628640,417600,09-08-2021,1
7714985723,3338119875680,417600,18-10-2021,1
3301774946,3338119875700,417600,18-10-2021,1
5659079348,3338121510580,417600,09-08-2021,1
3538802853,3338131002640,417600,11-08-2021,1
1139855825,3338131077600,417600,18-10-2021,1
5193079328,3338169735580,417600,12-08-2021,1
4558131129,3338182620600,417600,18-10-2021,2
3412049734,3338182620620,417600,18-10-2021,4
5467013638,3338182620640,417600,18-10-2021,6
2838123356,3338182620660,417600,18-10-2021,6
3330905673,3338182620680,417600,18-10-2021,4
1681034486,3338182620700,417600,18-10-2021,3
4216871694,3338182620720,417600,18-10-2021,1
5466910370,3338183325580,417600,19-08-2021,1
9442631117,3338183325640,417600,19-08-2021,10
9442897893,3338183331560,417600,20-08-2021,1
7107806411,3338183331580,417600,20-08-2021,1
7296018238,3338183331600,417600,20-08-2021,1
1878789555,3338183331620,417600,20-08-2021,2
8047381635,3338183331640,417600,20-08-2021,2
2893810741,3338190033620,417600,16-08-2021,3
9486289401,3338190888540,417600,18-10-2021,1
1879900316,3338190888560,417600,18-10-2021,1
2883114998,3338190888580,417600,18-10-2021,2
2651817645,3338190888600,417600,18-10-2021,2
5210398365,3338190888620,417600,18-10-2021,1
3578992300,3338190888660,417600,18-10-2021,1
2333648028,3338190888680,417600,18-10-2021,1
3784732258,3338203962620,417600,16-08-2021,18
6811633461,3338222814680,417600,16-08-2021,1
4286806679,3338225877600,417600,16-08-2021,2
5526131545,3338225877640,417600,16-08-2021,2
9095577429,3338225877660,417600,16-08-2021,4
3273381967,3338225877680,417600,16-08-2021,1
2704038601,3338225877700,417600,16-08-2021,1
7556865742,3338225877720,417600,16-08-2021,1
7478617769,3338226423660,417600,16-08-2021,1
3788696300,3338228760540,417600,20-08-2021,4
9946070096,3338228760560,417600,20-08-2021,6
4920834951,3338228760580,417600,20-08-2021,5
1670142908,3338228760600,417600,20-08-2021,5
7636380205,3338228760620,417600,20-08-2021,4
5672138750,3338228760640,417600,20-08-2021,6
9280506600,3338228760660,417600,20-08-2021,6
7493096973,3338228760680,417600,20-08-2021,6
8560052490,3338228760700,417600,20-08-2021,4
9309193410,3338228760720,417600,20-08-2021,1
9167358312,3338243622540,417600,18-10-2021,15
9287417797,3338243622560,417600,18-10-2021,15
2891937357,3338243622580,417600,18-10-2021,15
2638294557,3338243622600,417600,18-10-2021,15
9941150047,3338243622620,417600,17-08-2021,15
1533340995,3338243622640,417600,18-10-2021,15
5913518995,3338243622660,417600,18-10-2021,15
6615834157,3338243622680,417600,18-10-2021,15
9527596170,3338243622700,417600,18-10-2021,10
3431353563,3338245197540,417600,17-08-2021,1
9997889219,3338288697640,417600,19-08-2021,2
5249894740,3338288991660,417600,19-08-2021,1
5440172570,3338289891600,417600,19-08-2021,1
7444190275,3338289891620,417600,19-08-2021,1
4976363876,3338289891640,417600,19-08-2021,1
2494901559,3338289891660,417600,19-08-2021,1
3291127759,3338289891680,417600,19-08-2021,1
4828618974,3338289891700,417600,19-08-2021,1
1138041456,3338299275560,417600,11-10-2021,15
5645614711,3338299275600,417600,11-10-2021,15
7692656189,3338299275640,417600,11-10-2021,20
2619531222,3338299275660,417600,11-10-2021,10
9837778435,3338299275680,417600,11-10-2021,10
8116018488,3338299275700,417600,11-10-2021,10
1292638360,3338302095540,417600,23-08-2021,1
4449562116,3338316687560,417600,04-10-2021,1
7654953940,3338345925540,417600,23-08-2021,1
7805798640,3338345925700,417600,23-08-2021,4
8554718498,3338345961720,417600,31-08-2021,1
9766997828,3338354796540,417600,24-08-2021,1
6041346958,3338354796700,417600,24-08-2021,4
5414305948,3338363406660,417600,09-08-2021,1
1088125987,3338363406700,417600,09-08-2021,1
2721725473,3338380860540,417600,25-08-2021,1
7459367290,3338380860700,417600,25-08-2021,4
7016930502,3338383593600,417600,26-08-2021,1
9239075409,3338389041600,417600,26-08-2021,2
1525351427,3338389041680,417600,26-08-2021,2
9538916002,3338397153560,417600,03-09-2021,1
9580096574,3338397153580,417600,03-09-2021,1
2052275977,3338397153600,417600,03-09-2021,1
9818280280,3338397153620,417600,03-09-2021,4
6733089234,3338397153640,417600,03-09-2021,1
4666364866,3338417139540,417600,26-08-2021,1
7481921543,3338417139700,417600,26-08-2021,4
4112739130,3338417265560,417600,02-09-2021,4
1428375171,3338417265580,417600,02-09-2021,2
9059726989,3338417265620,417600,02-09-2021,5
4230701406,3338417265640,417600,02-09-2021,7
3501870666,3338417265660,417600,02-09-2021,4
8683628184,3338428662540,417600,30-08-2021,1
8482349922,3338428662700,417600,30-08-2021,4
3752584247,3338466285560,417600,15-09-2021,25
6553536239,3338466285580,417600,15-09-2021,45
3685014095,3338466285600,417600,15-09-2021,40
4663114441,3338466285620,417600,15-09-2021,60
5709868608,3338466285640,417600,15-09-2021,60
4846952616,3338466285660,417600,15-09-2021,40
6083219097,3338466285680,417600,15-09-2021,40
2678020262,3338466285700,417600,15-09-2021,25
5643757810,3338466285720,417600,15-09-2021,15
6439122313,3338473518540,417600,30-08-2021,1
9214023832,3338473518700,417600,30-08-2021,4
5597516631,3338485659540,417600,31-08-2021,1
6926811071,3338485659700,417600,31-08-2021,4
8332817330,3338507286540,417600,01-09-2021,1
2095114710,3338507286700,417600,01-09-2021,4
4620522963,3338516010580,417600,02-09-2021,1
4038917153,3338521458600,417600,10-09-2021,2
1596166644,3338529039540,417600,06-09-2021,1
9485636048,3338529039700,417600,06-09-2021,4
2641141908,3338560248660,417600,14-09-2021,1
2675838931,3338563443600,417600,13-09-2021,1
9307319688,3338563443660,417600,13-09-2021,1
5522713914,3338566419540,417600,06-09-2021,1
9857807545,3338566419700,417600,06-09-2021,4
1234170342,3338575995540,417600,07-09-2021,1
8930410381,3338575995700,417600,07-09-2021,4
2233301787,3338587227540,417600,08-09-2021,1
8610367390,3338587227700,417600,08-09-2021,4
4095149478,3338595036720,417600,17-09-2021,1
1018216642,3338596404540,417600,09-09-2021,1
2023702022,3338596404700,417600,09-09-2021,3
1710337493,3338613576540,417600,13-09-2021,1
4766378299,3338613576700,417600,13-09-2021,3
7198669310,3338642811540,417600,13-09-2021,1
7697834866,3338642811700,417600,13-09-2021,3
6567356445,3338648154620,417600,13-09-2021,1
3463417563,3338663424540,417600,14-09-2021,1
7711598763,3338663424700,417600,14-09-2021,3
5823576129,3338699598700,417600,16-09-2021,3
3283734607,3338712375400,417600,20-09-2021,1
6765178583,3338712375460,417600,20-09-2021,1
7618500034,3338720613680,417600,21-09-2021,1
4321841807,3338721552580,417600,21-09-2021,1
8302060231,3338721552700,417600,21-09-2021,3
1052001948,3338776755680,417600,24-09-2021,1
5750387477,3338787684580,417600,27-09-2021,1
4082425780,3338787684700,417600,27-09-2021,2
3458713577,3338818824560,417600,30-09-2021,1
6160949358,3338818824640,417600,30-09-2021,1
8347868917,3338818824660,417600,30-09-2021,1
4384221992,3338818824680,417600,30-09-2021,1
8956935213,3338822235600,417600,30-09-2021,1
7783242033,3338825241660,417600,14-09-2021,1
1729553156,3338825241700,417600,14-09-2021,1
9286042629,3338830563580,417600,29-09-2021,1
3500734025,3338830563700,417600,29-09-2021,2
7290147150,3338849955640,417600,04-10-2021,1
3477827711,3338857368560,417600,11-10-2021,1
4940897517,3338857368580,417600,11-10-2021,1
2123671608,3338857368600,417600,11-10-2021,1
4832160517,3338857368620,417600,11-10-2021,1
6228077297,3338857368640,417600,11-10-2021,1
9528144139,3338857881580,417600,04-10-2021,1
5202409769,3338857881700,417600,04-10-2021,2
8075551311,3338866452560,417600,11-10-2021,2
4695547156,3338866452580,417600,11-10-2021,3
8676675660,3338866452600,417600,11-10-2021,3
3565939741,3338866452620,417600,11-10-2021,1
2859346999,3338866452640,417600,11-10-2021,7
2289681219,3338866452660,417600,11-10-2021,4
2367859499,3338868201580,417600,05-10-2021,1
4627675960,3338868201700,417600,05-10-2021,2
2669827918,3338894085620,417600,08-10-2021,1
6736135626,3338904111640,417600,11-10-2021,1
7527380722,3338924589720,417600,18-10-2021,9
3673141063,3338926977720,417600,11-10-2021,6
2609926000,3338941638620,417600,13-10-2021,2
5193497473,3338941638680,417600,13-10-2021,2
6390092673,3338948325600,417600,14-10-2021,1
8692171059,3338959437580,417600,14-10-2021,1
6452493592,3338959437700,417600,14-10-2021,2
9267118382,3338995587600,417600,12-10-2021,1
5097606839,3338995587620,417600,12-10-2021,1
5317743264,3338995587660,417600,12-10-2021,1
2493861129,3338995587680,417600,12-10-2021,1
2425727949,3338995587700,417600,12-10-2021,1
3147706046,3338998107640,417600,18-10-2021,1
7999320855,3339026862580,417600,19-10-2021,1
9554193079,3339026862700,417600,19-10-2021,2
2999482890,3339058890580,417600,27-10-2021,1
3076533166,3339058890600,417600,27-10-2021,1
9427396159,3339058890620,417600,27-10-2021,1
8765408412,3339058890640,417600,27-10-2021,1
5739669756,3339060036620,417600,27-10-2021,1
7679056772,3339062004640,417600,21-10-2021,1
7944281293,3339062004700,417600,21-10-2021,2
7648341976,3339087675640,417600,25-10-2021,1
6419932717,3339094962660,417600,01-11-2021,1
2607967714,3339094989580,417600,26-10-2021,1
3949657997,3339101364580,417600,26-10-2021,2
4647108562,3339101364640,417600,26-10-2021,1
7440300795,3339112341580,417600,27-10-2021,1
7478222850,3339112341640,417600,27-10-2021,1
4372725358,3339112458580,417600,27-10-2021,1
6365247841,3339114675540,417600,28-10-2021,4
8130531514,3339114675560,417600,28-10-2021,6
2304700992,3339114675580,417600,28-10-2021,6
7777840487,3339114675600,417600,28-10-2021,6
7147644527,3339114675620,417600,28-10-2021,4
8512983542,3339114675640,417600,28-10-2021,6
9753451393,3339114675660,417600,28-10-2021,6
8686943731,3339114675680,417600,28-10-2021,6
4433191534,3339114675700,417600,28-10-2021,4
4908918360,3339114675720,417600,28-10-2021,1
1509616155,3339133044720,417600,28-10-2021,15
5833666180,3339183189640,417600,28-10-2021,1
1566813285,3339189534580,417600,28-10-2021,2
5509411526,3339204804640,417600,01-11-2021,1
9828056197,3339236358640,417600,02-11-2021,1
4433415132,3339239766700,417600,08-11-2021,2
3089665537,3339272577540,417600,10-11-2021,1
4048260355,3339287547560,417600,15-11-2021,2
8264918787,3339330321560,417600,15-11-2021,2
5912683004,3339330321580,417600,15-11-2021,1
4448907679,3339330321600,417600,15-11-2021,2
4785192564,3339350763580,417600,17-11-2021,2
3160704570,3339350763600,417600,17-11-2021,6
7722481147,3339350763640,417600,17-11-2021,6
7933141503,3339350763660,417600,17-11-2021,4
9365062596,3339350763720,417600,17-11-2021,4
7194907983,3339351042580,417600,17-11-2021,2
3136582615,3339351042640,417600,17-11-2021,1
4772183114,3339359439720,417600,18-11-2021,1
5896967506,3339384987640,417600,22-11-2021,1
6084596868,3339413559580,417600,22-11-2021,1
1311581127,3339413559600,417600,22-11-2021,1
5009974578,3339413559720,417600,22-11-2021,1
4506692402,3339418689580,417600,22-11-2021,5
3110897582,3339418689600,417600,22-11-2021,6
9592047072,3339418689620,417600,22-11-2021,10
3553827888,3339418689640,417600,22-11-2021,10
7881853519,3339418689660,417600,22-11-2021,10
1225122589,3339418689680,417600,22-11-2021,5
6082394243,3339418689700,417600,22-11-2021,4
3180802973,3339418695580,417600,22-11-2021,5
7552514456,3339418695600,417600,22-11-2021,6
9446268858,3339418695620,417600,22-11-2021,10
1302404612,3339418695640,417600,22-11-2021,10
9175308966,3339418695660,417600,22-11-2021,10
8543075028,3339418695680,417600,22-11-2021,5
1813250833,3339418695700,417600,22-11-2021,4
8569891927,3339440691640,417600,22-11-2021,1
4287553894,3339481236660,417600,25-11-2021,1
4060322898,3339528207640,417600,24-11-2021,1
4991753483,3339553374600,417600,25-11-2021,1
2724068846,3339553374620,417600,25-11-2021,1
8111682670,3339553374640,417600,25-11-2021,1
8239541899,3339553374660,417600,25-11-2021,1
8650044280,3339553374680,417600,25-11-2021,1
9829603997,3339553374700,417600,25-11-2021,1
6694066373,3339579102640,417600,29-11-2021,1
9833797332,3339595293580,417600,30-11-2021,1
5384656956,3339601143640,417600,30-11-2021,1
5446342189,121663941500,417600,01-10-2021,14
3866806000,121663941520,417600,01-10-2021,20
2120621188,121663941540,417600,01-10-2021,20
1820448188,121663941560,417600,01-10-2021,22
9674242540,121663941570,417600,01-10-2021,20






